0,1,2,3,4,5,6,7,8,9
0.9591942429542542,0.9708161354064941,0.9736570119857788,0.97675621509552,0.9770144820213318,0.9783057570457458,0.9793388247489929,0.98037189245224,0.98037189245224,0.9808884263038635
0.964101254940033,0.9731404781341553,0.9749483466148376,0.9754648804664612,0.9764979481697083,0.9752066135406494,0.9788222908973694,0.9795970916748047,0.98037189245224,0.9826962947845459
0.9650735259056091,0.9766281247138977,0.9795168042182922,0.9831932783126831,0.9847689270973206,0.9837185144424438,0.9860819578170776,0.9860819578170776,0.9879201650619507,0.9879201650619507
0.9567708373069763,0.969531238079071,0.9799479246139526,0.984375,0.9856770634651184,0.9864583611488342,0.9867187738418579,0.987500011920929,0.9867187738418579,0.9880208373069763
0.966209352016449,0.9692581295967102,0.9814532399177551,0.9845020174980164,0.982723593711853,0.9837398529052734,0.9842479825019836,0.986026406288147,0.9855182766914368,0.986026406288147
0.9125000238418579,0.9497500061988831,0.9602500200271606,0.9647499918937683,0.9629999995231628,0.9677500128746033,0.9682499766349792,0.9714999794960022,0.9700000286102295,0.9727500081062317
0.9313446879386902,0.9493371248245239,0.9448390007019043,0.9450757503509521,0.9436553120613098,0.9488636255264282,0.9543086886405945,0.9585700631141663,0.9609375,0.9623579382896423
0.9607664346694946,0.9662408828735352,0.9703466892242432,0.9680656790733337,0.9676094651222229,0.9717153310775757,0.9730839133262634,0.9746806621551514,0.9746806621551514,0.97650545835495
0.9623161554336548,0.9717371463775635,0.9733455777168274,0.9758731722831726,0.9761029481887817,0.9765625,0.9774816036224365,0.9797794222831726,0.9793198704719543,0.98046875
0.9629629850387573,0.9682870507240295,0.9747685194015503,0.9798611402511597,0.9793981313705444,0.9791666865348816,0.9817129373550415,0.9819444417953491,0.9826388955116272,0.9826388955116272
