0,1,2,3,4,5,6,7,8,9
0.14105141162872314,0.08660749346017838,0.07295526564121246,0.06690248101949692,0.06280763447284698,0.06356045603752136,0.061273910105228424,0.061240848153829575,0.06011386588215828,0.059852175414562225
0.20952755212783813,0.10164529830217361,0.09124841541051865,0.09117691218852997,0.09241083264350891,0.09778468310832977,0.09853147715330124,0.0927351787686348,0.09041939675807953,0.0894467681646347
0.12637697160243988,0.06717503815889359,0.05361626669764519,0.04784787818789482,0.04348784685134888,0.042997006326913834,0.0438024178147316,0.04286899045109749,0.04177818447351456,0.04174941033124924
0.12302945554256439,0.061064645648002625,0.049587562680244446,0.051340531557798386,0.05009593814611435,0.04664202034473419,0.04421019181609154,0.04342655837535858,0.039643559604883194,0.03852484002709389
0.15069344639778137,0.08775102347135544,0.06828088313341141,0.05831071734428406,0.05332401022315025,0.05119853466749191,0.05439453572034836,0.05256738141179085,0.056334976106882095,0.052352916449308395
0.22319597005844116,0.11465046554803848,0.0966619998216629,0.08318211883306503,0.07741866260766983,0.07234217971563339,0.0709892138838768,0.07019012421369553,0.0675492137670517,0.06682649999856949
0.2241903394460678,0.1687648892402649,0.15591135621070862,0.14424093067646027,0.13870565593242645,0.1379823535680771,0.129734069108963,0.12578600645065308,0.12159296870231628,0.11670592427253723
0.13484223186969757,0.10783617198467255,0.0931779220700264,0.09065490961074829,0.08488607406616211,0.0819065198302269,0.0802227109670639,0.0776907429099083,0.07815857976675034,0.07801137864589691
0.1506253331899643,0.09916534274816513,0.09259933233261108,0.09429586678743362,0.08445204794406891,0.0779557004570961,0.06755584478378296,0.06287942081689835,0.061265189200639725,0.05842320993542671
0.15745390951633453,0.11633770912885666,0.09579253196716309,0.07626572996377945,0.06880095601081848,0.06826875358819962,0.06033240258693695,0.056660979986190796,0.054587267339229584,0.05307411774992943
