0,1,2,3,4,5,6,7,8,9
0.19218474626541138,0.11565908789634705,0.09879101067781448,0.09190994501113892,0.0881710797548294,0.08506221324205399,0.07871018350124359,0.07997413724660873,0.0776071846485138,0.07599608600139618
0.18904629349708557,0.14053228497505188,0.13792236149311066,0.13076476752758026,0.12615536153316498,0.12231777608394623,0.1177598312497139,0.11422319710254669,0.11399276554584503,0.11271505802869797
0.11809896677732468,0.08822167664766312,0.07521135360002518,0.06622163951396942,0.06006813049316406,0.06058935448527336,0.05612676963210106,0.05260554328560829,0.05022699013352394,0.04742581397294998
0.15953074395656586,0.10539493709802628,0.07843415439128876,0.07019492983818054,0.057606928050518036,0.05537157133221626,0.05484140291810036,0.054355256259441376,0.05510496348142624,0.054901618510484695
0.12374202907085419,0.09794844686985016,0.0725501999258995,0.06300368160009384,0.059139054268598557,0.05512532591819763,0.051564499735832214,0.04911327734589577,0.04757718741893768,0.04621262848377228
0.32494843006134033,0.18346956372261047,0.14978085458278656,0.1326170116662979,0.12890967726707458,0.11591779440641403,0.11028453707695007,0.10268589854240417,0.10082989931106567,0.09344349801540375
0.24260003864765167,0.17349016666412354,0.18925432860851288,0.2033371478319168,0.20438911020755768,0.18595275282859802,0.16195717453956604,0.14350855350494385,0.13989019393920898,0.1322116255760193
0.16470803320407867,0.12879230082035065,0.11241070181131363,0.11384651064872742,0.1102510541677475,0.09789620339870453,0.09322952479124069,0.09047654271125793,0.088039331138134,0.08651473373174667
0.15774089097976685,0.118458591401577,0.10133069008588791,0.09355928003787994,0.09282048046588898,0.08676159381866455,0.08573810011148453,0.0811227560043335,0.07694243639707565,0.07193796336650848
0.1254338026046753,0.09632375091314316,0.07971948385238647,0.0712885782122612,0.06809568405151367,0.06983005255460739,0.06409760564565659,0.06309747695922852,0.06127030402421951,0.057982057332992554
