0,1,2,3,4,5,6,7,8,9
0.8613119721412659,0.8861053586006165,0.891270637512207,0.8935950398445129,0.8917871713638306,0.8959194421768188,0.8964359760284424,0.8985020518302917,0.8997933864593506,0.8979855179786682
0.9478305578231812,0.9715909361839294,0.9798553586006165,0.9829545617103577,0.9842458963394165,0.9845041036605835,0.9870867729187012,0.9816632270812988,0.9870867729187012,0.9860537052154541
0.7471113204956055,0.7723214030265808,0.7788865566253662,0.7833508253097534,0.8784138560295105,0.8781512379646301,0.879989504814148,0.8797268867492676,0.8742122054100037,0.8810399174690247
0.9299479126930237,0.9744791388511658,0.9802083373069763,0.9802083373069763,0.9856770634651184,0.9880208373069763,0.98828125,0.989062488079071,0.9898437261581421,0.9895833134651184
0.9667174816131592,0.9690040946006775,0.980182945728302,0.9870426654815674,0.9888211488723755,0.9867886304855347,0.9862805008888245,0.9865345358848572,0.9883130192756653,0.991107702255249
0.7397500276565552,0.8679999709129333,0.9169999957084656,0.9620000123977661,0.9482499957084656,0.9735000133514404,0.968999981880188,0.9722499847412109,0.9742500185966492,0.9785000085830688
0.08972537517547607,0.08877840638160706,0.09019886702299118,0.09019886702299118,0.08948863297700882,0.08972537517547607,0.08996212482452393,0.08972537517547607,0.08948863297700882,0.08996212482452393
0.09968065470457077,0.09990876168012619,0.09990876168012619,0.0989963486790657,0.09945255517959595,0.09945255517959595,0.09990876168012619,0.09990876168012619,0.10059306770563126,0.09968065470457077
0.9283088445663452,0.9710478186607361,0.9579503536224365,0.9781709313392639,0.9800091981887817,0.9827665686607361,0.98046875,0.9806985259056091,0.9795496463775635,0.9793198704719543
0.956250011920929,0.9719907641410828,0.9763888716697693,0.980555534362793,0.9837962985038757,0.9819444417953491,0.9856481552124023,0.9849537014961243,0.9863426089286804,0.987500011920929
