0,1,2,3,4,5,6,7,8,9
0.96074378490448,0.9659090638160706,0.9752066135406494,0.9788222908973694,0.9788222908973694,0.9816632270812988,0.9819214940071106,0.9826962947845459,0.9824380278587341,0.983729362487793
0.8688016533851624,0.8698347210884094,0.870351254940033,0.8773244023323059,0.8801652789115906,0.8848140239715576,0.88300621509552,0.8842975497245789,0.8822314143180847,0.8835227489471436
0.8739495873451233,0.8744747638702393,0.8736869692802429,0.8773634433746338,0.881827712059021,0.8834033608436584,0.8828781247138977,0.8826155662536621,0.8828781247138977,0.8834033608436584
0.7906249761581421,0.7888020873069763,0.7940104007720947,0.7932291626930237,0.79296875,0.796093761920929,0.7950521111488342,0.7945312261581421,0.7963541746139526,0.7979166507720947
0.8716971278190613,0.8790650367736816,0.8793191313743591,0.8826219439506531,0.8805894255638123,0.883892297744751,0.8854166865348816,0.8851625919342041,0.8861788511276245,0.8856707215309143
0.7465000152587891,0.9337499737739563,0.9517499804496765,0.9622499942779541,0.9664999842643738,0.9672499895095825,0.9679999947547913,0.9664999842643738,0.96875,0.9707499742507935
0.734375,0.7544981241226196,0.7613636255264282,0.7625473737716675,0.7668086886405945,0.7717803120613098,0.771543562412262,0.7713068127632141,0.7724905014038086,0.7736742496490479
0.9589415788650513,0.9698905348777771,0.9703466892242432,0.9746806621551514,0.9762773513793945,0.9781022071838379,0.979698896408081,0.9801551103591919,0.9803832173347473,0.9792426824569702
0.7607996463775635,0.7782628536224365,0.8740808963775635,0.8754595518112183,0.8763786554336548,0.8798253536224365,0.8800551295280457,0.8802849054336548,0.880744457244873,0.8818933963775635
0.9620370268821716,0.9717592597007751,0.977314829826355,0.9775462746620178,0.9782407283782959,0.9810185432434082,0.9824073910713196,0.9828703999519348,0.9844907522201538,0.9847221970558167
