0,1,2,3,4,5,6,7,8,9
0.4335334897041321,0.3138445317745209,0.28551754355430603,0.2767229676246643,0.27618956565856934,0.26611337065696716,0.2659325897693634,0.26576927304267883,0.2609413266181946,0.2583981156349182
0.18670682609081268,0.11162479221820831,0.085800901055336,0.06753861904144287,0.07163922488689423,0.06928174197673798,0.06834693998098373,0.08381910622119904,0.06992538273334503,0.07996829599142075
0.6846204400062561,0.5609790086746216,0.5332165360450745,0.5223577618598938,0.3028610944747925,0.30267834663391113,0.29281896352767944,0.29010140895843506,0.3127003014087677,0.2938995063304901
0.23594722151756287,0.08271531015634537,0.06982546299695969,0.07061237841844559,0.050315551459789276,0.03812165930867195,0.04010951146483421,0.03967837616801262,0.03064795210957527,0.03557391092181206
0.11747638881206512,0.10277779400348663,0.07386616617441177,0.04401794448494911,0.035785168409347534,0.04300697520375252,0.038875192403793335,0.03891182318329811,0.03232308849692345,0.03308885917067528
0.7325478196144104,0.48624786734580994,0.2993476092815399,0.12471583485603333,0.1695840209722519,0.08953678607940674,0.10522551089525223,0.0880223736166954,0.08507383614778519,0.07930426299571991
2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914
2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914,2.3025827407836914
0.2370876669883728,0.09139809012413025,0.15240277349948883,0.07007604092359543,0.06579266488552094,0.06757784634828568,0.06570316106081009,0.07165655493736267,0.07248075306415558,0.07048897445201874
0.14988356828689575,0.08888933062553406,0.07694458216428757,0.06635244190692902,0.050454992800951004,0.0638214498758316,0.049294259399175644,0.046883776783943176,0.04713527485728264,0.043421272188425064
