0,1,2,3,4,5,6,7,8,9
0.1817728877067566,0.13790445029735565,0.09542040526866913,0.08525469899177551,0.0797235295176506,0.07644689083099365,0.07217232882976532,0.06859007477760315,0.0679810494184494,0.06533835083246231
0.46841108798980713,0.4297013580799103,0.41912609338760376,0.36294320225715637,0.3539934456348419,0.3376299738883972,0.33737221360206604,0.334122896194458,0.33731842041015625,0.33776652812957764
0.3572128713130951,0.33728283643722534,0.33912569284439087,0.30927589535713196,0.29809752106666565,0.2905098497867584,0.28591370582580566,0.286785364151001,0.2839372158050537,0.28516051173210144
0.5700563192367554,0.5382910370826721,0.5197216868400574,0.519919216632843,0.5093732476234436,0.5030966401100159,0.5031489133834839,0.5015698671340942,0.49704283475875854,0.49121132493019104
0.3788260221481323,0.3301955759525299,0.31779828667640686,0.301783949136734,0.30347740650177,0.29242461919784546,0.2886126935482025,0.2836359441280365,0.2832942605018616,0.2818509042263031
0.7285966277122498,0.2715432047843933,0.16629649698734283,0.13425874710083008,0.11816363036632538,0.10875720530748367,0.10345857590436935,0.10432661324739456,0.1026119813323021,0.09967271238565445
0.7455905079841614,0.6772721409797668,0.6316804885864258,0.6481328010559082,0.6128308773040771,0.6012344360351562,0.6003707051277161,0.5942361950874329,0.5870645046234131,0.5814237594604492
0.22434726357460022,0.14641818404197693,0.1376180499792099,0.11558186262845993,0.09892524033784866,0.09620984643697739,0.09134535491466522,0.08924791216850281,0.08886975049972534,0.0888412743806839
0.6707754731178284,0.5965890288352966,0.3573967516422272,0.32960277795791626,0.31753304600715637,0.3104780912399292,0.30794259905815125,0.30561500787734985,0.3023489713668823,0.30053824186325073
0.16105066239833832,0.12129981070756912,0.08591777831315994,0.07641974091529846,0.0763191282749176,0.06645593792200089,0.06103871762752533,0.057786256074905396,0.054643627256155014,0.051866564899683
